Dataset,Label,Variable_Name,Type,Length,Variable_Number,Format,Formatl,Formatd,Informat,Informl,Informd,Number_Obs_Dataset
yr07rcdista,"RCD: FDSTND/CAF C2, med net dist, E8km",C2DMDNE8,Num,8,295,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, med net dist, N8km",C2DMDNN8,Num,8,296,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, med net dist, N8km",C2DMDNN8,Num,8,296,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean Euc dist, E1km",C2DMEEE1,Num,8,297,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean Euc dist, E1km",C2DMEEE1,Num,8,297,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean Euc dist, E3km",C2DMEEE3,Num,8,298,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean Euc dist, E3km",C2DMEEE3,Num,8,298,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean Euc dist, E5km",C2DMEEE5,Num,8,299,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean Euc dist, E5km",C2DMEEE5,Num,8,299,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean Euc dist, E8km",C2DMEEE8,Num,8,300,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean Euc dist, E8km",C2DMEEE8,Num,8,300,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, E1km",C2DMENE1,Num,8,301,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, E1km",C2DMENE1,Num,8,301,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, E3km",C2DMENE3,Num,8,302,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, E3km",C2DMENE3,Num,8,302,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, E5km",C2DMENE5,Num,8,303,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, E5km",C2DMENE5,Num,8,303,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, E8km",C2DMENE8,Num,8,304,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, E8km",C2DMENE8,Num,8,304,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, N1km",C2DMENN1,Num,8,305,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, N1km",C2DMENN1,Num,8,305,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, N3km",C2DMENN3,Num,8,306,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, N3km",C2DMENN3,Num,8,306,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, N5km",C2DMENN5,Num,8,307,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, N5km",C2DMENN5,Num,8,307,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, N8km",C2DMENN8,Num,8,308,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, mean net dist, N8km",C2DMENN8,Num,8,308,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, min Euc dist, E8km",C2DMIEE8,Num,8,309,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, min Euc dist, E8km",C2DMIEE8,Num,8,309,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, min net dist, E8km",C2DMINE8,Num,8,310,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, min net dist, E8km",C2DMINE8,Num,8,310,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, min net dist, N8km",C2DMINN8,Num,8,311,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, min net dist, N8km",C2DMINN8,Num,8,311,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q1 Euc dist, E8km",C2DQ1EE8,Num,8,312,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q1 Euc dist, E8km",C2DQ1EE8,Num,8,312,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q1 net dist, E8km",C2DQ1NE8,Num,8,313,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q1 net dist, E8km",C2DQ1NE8,Num,8,313,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q1 net dist, N8km",C2DQ1NN8,Num,8,314,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q1 net dist, N8km",C2DQ1NN8,Num,8,314,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q3 Euc dist, E8km",C2DQ3EE8,Num,8,315,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q3 Euc dist, E8km",C2DQ3EE8,Num,8,315,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q3 net dist, E8km",C2DQ3NE8,Num,8,316,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q3 net dist, E8km",C2DQ3NE8,Num,8,316,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q3 net dist, N8km",C2DQ3NN8,Num,8,317,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Q3 net dist, N8km",C2DQ3NN8,Num,8,317,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev Edist, E1km",C2DSDEE1,Num,8,318,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev Edist, E1km",C2DSDEE1,Num,8,318,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev Edist, E3km",C2DSDEE3,Num,8,319,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev Edist, E3km",C2DSDEE3,Num,8,319,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev Edist, E5km",C2DSDEE5,Num,8,320,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev Edist, E5km",C2DSDEE5,Num,8,320,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev Edist, E8km",C2DSDEE8,Num,8,321,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev Edist, E8km",C2DSDEE8,Num,8,321,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, E1km",C2DSDNE1,Num,8,322,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, E1km",C2DSDNE1,Num,8,322,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, E3km",C2DSDNE3,Num,8,323,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, E3km",C2DSDNE3,Num,8,323,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, E5km",C2DSDNE5,Num,8,324,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, E5km",C2DSDNE5,Num,8,324,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, E8km",C2DSDNE8,Num,8,325,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, E8km",C2DSDNE8,Num,8,325,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, N1km",C2DSDNN1,Num,8,326,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, N1km",C2DSDNN1,Num,8,326,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, N3km",C2DSDNN3,Num,8,327,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, N3km",C2DSDNN3,Num,8,327,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, N5km",C2DSDNN5,Num,8,328,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, N5km",C2DSDNN5,Num,8,328,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, N8km",C2DSDNN8,Num,8,329,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, std dev ndist, N8km",C2DSDNN8,Num,8,329,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, skewness Edist, E8km",C2DSKEE8,Num,8,330,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, skewness Edist, E8km",C2DSKEE8,Num,8,330,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, skewness ndist, E8km",C2DSKNE8,Num,8,331,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, skewness ndist, E8km",C2DSKNE8,Num,8,331,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, skewness ndist, N8km",C2DSKNN8,Num,8,332,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, skewness ndist, N8km",C2DSKNN8,Num,8,332,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Euc wt cnt, E3km",C2DWCEE3,Num,8,333,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Euc wt cnt, E3km",C2DWCEE3,Num,8,333,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Euc wt cnt, E5km",C2DWCEE5,Num,8,334,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Euc wt cnt, E5km",C2DWCEE5,Num,8,334,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Euc wt cnt, E8km",C2DWCEE8,Num,8,335,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, Euc wt cnt, E8km",C2DWCEE8,Num,8,335,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, E3km",C2DWCNE3,Num,8,336,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, E3km",C2DWCNE3,Num,8,336,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, E5km",C2DWCNE5,Num,8,337,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, E5km",C2DWCNE5,Num,8,337,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, E8km",C2DWCNE8,Num,8,338,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, E8km",C2DWCNE8,Num,8,338,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, N3km",C2DWCNN3,Num,8,339,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, N3km",C2DWCNN3,Num,8,339,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, N5km",C2DWCNN5,Num,8,340,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, N5km",C2DWCNN5,Num,8,340,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, N8km",C2DWCNN8,Num,8,341,,0,0,,0,0,4542
yr07rcdista,"RCD: FDSTND/CAF C2, net wt cnt, N8km",C2DWCNN8,Num,8,341,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, E1km",CFDCE1,Num,3,342,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, E1km",CFDCE1,Num,3,342,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, E3km",CFDCE3,Num,4,343,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, E3km",CFDCE3,Num,4,343,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, E5km",CFDCE5,Num,4,344,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, E5km",CFDCE5,Num,4,344,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, E8km",CFDCE8,Num,4,345,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, E8km",CFDCE8,Num,4,345,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, N1km",CFDCN1,Num,3,346,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, N1km",CFDCN1,Num,3,346,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, N3km",CFDCN3,Num,4,347,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, N3km",CFDCN3,Num,4,347,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, N5km",CFDCN5,Num,4,348,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, N5km",CFDCN5,Num,4,348,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, N8km",CFDCN8,Num,4,349,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, cnt, N8km",CFDCN8,Num,4,349,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max Euc dist, E1km",CFDMAEE1,Num,8,350,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max Euc dist, E1km",CFDMAEE1,Num,8,350,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max Euc dist, E3km",CFDMAEE3,Num,8,351,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max Euc dist, E3km",CFDMAEE3,Num,8,351,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max Euc dist, E5km",CFDMAEE5,Num,8,352,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max Euc dist, E5km",CFDMAEE5,Num,8,352,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max Euc dist, E8km",CFDMAEE8,Num,8,353,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max Euc dist, E8km",CFDMAEE8,Num,8,353,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, E1km",CFDMANE1,Num,8,354,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, E1km",CFDMANE1,Num,8,354,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, E3km",CFDMANE3,Num,8,355,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, E3km",CFDMANE3,Num,8,355,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, E5km",CFDMANE5,Num,8,356,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, E5km",CFDMANE5,Num,8,356,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, E8km",CFDMANE8,Num,8,357,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, E8km",CFDMANE8,Num,8,357,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, N1km",CFDMANN1,Num,8,358,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, N1km",CFDMANN1,Num,8,358,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, N3km",CFDMANN3,Num,8,359,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, N3km",CFDMANN3,Num,8,359,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, N5km",CFDMANN5,Num,8,360,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, N5km",CFDMANN5,Num,8,360,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, N8km",CFDMANN8,Num,8,361,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, max net dist, N8km",CFDMANN8,Num,8,361,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, med Euc dist, E8km",CFDMDEE8,Num,8,362,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, med Euc dist, E8km",CFDMDEE8,Num,8,362,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, med net dist, E8km",CFDMDNE8,Num,8,363,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, med net dist, E8km",CFDMDNE8,Num,8,363,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, med net dist, N8km",CFDMDNN8,Num,8,364,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, med net dist, N8km",CFDMDNN8,Num,8,364,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean Euc dist, E1km",CFDMEEE1,Num,8,365,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean Euc dist, E1km",CFDMEEE1,Num,8,365,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean Euc dist, E3km",CFDMEEE3,Num,8,366,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean Euc dist, E3km",CFDMEEE3,Num,8,366,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean Euc dist, E5km",CFDMEEE5,Num,8,367,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean Euc dist, E5km",CFDMEEE5,Num,8,367,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean Euc dist, E8km",CFDMEEE8,Num,8,368,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean Euc dist, E8km",CFDMEEE8,Num,8,368,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, E1km",CFDMENE1,Num,8,369,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, E1km",CFDMENE1,Num,8,369,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, E3km",CFDMENE3,Num,8,370,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, E3km",CFDMENE3,Num,8,370,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, E5km",CFDMENE5,Num,8,371,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, E5km",CFDMENE5,Num,8,371,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, E8km",CFDMENE8,Num,8,372,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, E8km",CFDMENE8,Num,8,372,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, N1km",CFDMENN1,Num,8,373,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, N1km",CFDMENN1,Num,8,373,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, N3km",CFDMENN3,Num,8,374,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, N3km",CFDMENN3,Num,8,374,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, N5km",CFDMENN5,Num,8,375,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, N5km",CFDMENN5,Num,8,375,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, N8km",CFDMENN8,Num,8,376,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, mean net dist, N8km",CFDMENN8,Num,8,376,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, min Euc dist, E8km",CFDMIEE8,Num,8,377,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, min Euc dist, E8km",CFDMIEE8,Num,8,377,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, min net dist, E8km",CFDMINE8,Num,8,378,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, min net dist, E8km",CFDMINE8,Num,8,378,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, min net dist, N8km",CFDMINN8,Num,8,379,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, min net dist, N8km",CFDMINN8,Num,8,379,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q1 Euc dist, E8km",CFDQ1EE8,Num,8,380,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q1 Euc dist, E8km",CFDQ1EE8,Num,8,380,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q1 net dist, E8km",CFDQ1NE8,Num,8,381,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q1 net dist, E8km",CFDQ1NE8,Num,8,381,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q1 net dist, N8km",CFDQ1NN8,Num,8,382,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q1 net dist, N8km",CFDQ1NN8,Num,8,382,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q3 Euc dist, E8km",CFDQ3EE8,Num,8,383,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q3 Euc dist, E8km",CFDQ3EE8,Num,8,383,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q3 net dist, E8km",CFDQ3NE8,Num,8,384,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q3 net dist, E8km",CFDQ3NE8,Num,8,384,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q3 net dist, N8km",CFDQ3NN8,Num,8,385,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Q3 net dist, N8km",CFDQ3NN8,Num,8,385,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev Edist, E1km",CFDSDEE1,Num,8,386,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev Edist, E1km",CFDSDEE1,Num,8,386,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev Edist, E3km",CFDSDEE3,Num,8,387,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev Edist, E3km",CFDSDEE3,Num,8,387,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev Edist, E5km",CFDSDEE5,Num,8,388,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev Edist, E5km",CFDSDEE5,Num,8,388,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev Edist, E8km",CFDSDEE8,Num,8,389,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev Edist, E8km",CFDSDEE8,Num,8,389,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, E1km",CFDSDNE1,Num,8,390,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, E1km",CFDSDNE1,Num,8,390,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, E3km",CFDSDNE3,Num,8,391,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, E3km",CFDSDNE3,Num,8,391,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, E5km",CFDSDNE5,Num,8,392,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, E5km",CFDSDNE5,Num,8,392,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, E8km",CFDSDNE8,Num,8,393,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, E8km",CFDSDNE8,Num,8,393,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, N1km",CFDSDNN1,Num,8,394,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, N1km",CFDSDNN1,Num,8,394,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, N3km",CFDSDNN3,Num,8,395,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, N3km",CFDSDNN3,Num,8,395,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, N5km",CFDSDNN5,Num,8,396,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, N5km",CFDSDNN5,Num,8,396,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, N8km",CFDSDNN8,Num,8,397,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, std dev ndist, N8km",CFDSDNN8,Num,8,397,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, skewness Edist, E8km",CFDSKEE8,Num,8,398,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, skewness Edist, E8km",CFDSKEE8,Num,8,398,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, skewness ndist, E8km",CFDSKNE8,Num,8,399,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, skewness ndist, E8km",CFDSKNE8,Num,8,399,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, skewness ndist, N8km",CFDSKNN8,Num,8,400,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, skewness ndist, N8km",CFDSKNN8,Num,8,400,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Euc wt cnt, E3km",CFDWCEE3,Num,8,401,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Euc wt cnt, E3km",CFDWCEE3,Num,8,401,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Euc wt cnt, E5km",CFDWCEE5,Num,8,402,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Euc wt cnt, E5km",CFDWCEE5,Num,8,402,,0,0,,0,0,4542
yr07rcdista,"RCD: CAFE/BAKE C1, Euc wt cnt, E8km",CFDWCEE8,Num,8,403,,0,0,,0,0,4542
